Occurrence_ID,Work_ID,Source_Commit,Source_Line,Source_Section,Source_Subsection,Title_As_Listed,Primary_URL_As_Listed,Strong_Identifier,Repository_Date,Venue_Label,Taxonomy_Branch,Feedback_Type,Feedback_Subtype,Feedback_Granularity,Feedback_Phase,Interaction_Types,Interaction_Variant,Orchestration_Strategy,Orchestration_Synchronization,Communication_Structure,Communication_Mode
ACL26-O-0322,ACL26-W-31F7D0F06F27,7b3ba9deefe99172748582f6025d995ccc2a6f86,642,Taxonomy,Interaction,REVECA: Adaptive Planning and Trajectory-based Validation in Cooperative Language Agents Using Information Relevance and Relative Proximity,https://arxiv.org/abs/2405.16751,arxiv:2405.16751,2024/05,,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0323,ACL26-W-56ECB566AD26,7b3ba9deefe99172748582f6025d995ccc2a6f86,643,Taxonomy,Interaction,A Human-Computer Collaborative Tool for Training a Single Large Language Model Agent into a Network through Few Examples,https://arxiv.org/abs/2404.15974,arxiv:2404.15974,2024/04,,Interaction,,,,,Collaboration,"Delegation, Supervision",,,,
ACL26-O-0324,ACL26-W-0F3A21B93B8C,7b3ba9deefe99172748582f6025d995ccc2a6f86,644,Taxonomy,Interaction,AgentCoord: Visually Exploring Coordination Strategy for LLM-based Multi-Agent Collaboration,https://arxiv.org/abs/2404.11943,arxiv:2404.11943,2024/04 [](https://github.com/AgentCoord/AgentCoord),,Interaction,,,,,Collaboration,Coordination,,,,
ACL26-O-0325,ACL26-W-63CEFF1304B3,7b3ba9deefe99172748582f6025d995ccc2a6f86,645,Taxonomy,Interaction,An LLM-based approach for Enabling Seamless Human-Robot Collaboration in Assembly,https://www.sciencedirect.com/science/article/pii/S000785062400012X,title:an llm based approach for enabling seamless human robot collaboration in assembly,2024/04,,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0326,ACL26-W-C0F40871570A,7b3ba9deefe99172748582f6025d995ccc2a6f86,646,Taxonomy,Interaction,Autonomous Evaluation and Refinement of Digital Agents,https://arxiv.org/abs/2404.06474,arxiv:2404.06474,2024/04 [](https://github.com/Berkeley-NLP/Agent-Eval-Refine),,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0327,ACL26-W-9679DA507624,7b3ba9deefe99172748582f6025d995ccc2a6f86,647,Taxonomy,Interaction,PDFChatAnnotator: A Human-LLM Collaborative Multi-Modal Data Annotation Tool for PDF-Format Catalogs,https://dl.acm.org/doi/abs/10.1145/3640543.3645174,title:pdfchatannotator a human llm collaborative multi modal data annotation tool for pdf format catalogs,2024/04,,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0328,ACL26-W-724F6C683E77,7b3ba9deefe99172748582f6025d995ccc2a6f86,648,Taxonomy,Interaction,Embodied LLM Agents Learn to Cooperate in Organized Teams,https://arxiv.org/abs/2403.12482,arxiv:2403.12482,2024/03 [](https://github.com/tobeatraceur/Organized-LLM-Agents),,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0329,ACL26-W-5D54A174DFF3,7b3ba9deefe99172748582f6025d995ccc2a6f86,649,Taxonomy,Interaction,Large Language Model-based Human-Agent Collaboration for Complex Task Solving,https://arxiv.org/abs/2402.12914,arxiv:2402.12914,2024/02 [](https://github.com/XueyangFeng/ReHAC),,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0330,ACL26-W-66BB71E5DDBE,7b3ba9deefe99172748582f6025d995ccc2a6f86,650,Taxonomy,Interaction,WebLINX: Real-World Website Navigation with Multi-Turn Dialogue,https://arxiv.org/abs/2402.05930,arxiv:2402.05930,2024/02 [](https://github.com/McGill-NLP/WebLINX),,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0331,ACL26-W-0607C3ECC9D0,7b3ba9deefe99172748582f6025d995ccc2a6f86,651,Taxonomy,Interaction,A2C: A Modular Multi-stage Collaborative Decision Framework for Human-AI Teams,https://arxiv.org/abs/2401.14432,arxiv:2401.14432,2024/01,,Interaction,,,,,Collaboration,Coordination,,,,
ACL26-O-0332,ACL26-W-59A397CFEBE2,7b3ba9deefe99172748582f6025d995ccc2a6f86,652,Taxonomy,Interaction,Ask-before-Plan: Proactive Language Agents for Real-World Planning,https://arxiv.org/abs/2406.12639,arxiv:2406.12639,2024/01 [](https://github.com/magicgh/Ask-before-Plan),,Interaction,,,,,Collaboration,Coordination,,,,
ACL26-O-0333,ACL26-W-B2267778FEC6,7b3ba9deefe99172748582f6025d995ccc2a6f86,653,Taxonomy,Interaction,LLM-Powered Hierarchical Language Agent for Real-time Human-AI Coordination,https://arxiv.org/abs/2312.15224,arxiv:2312.15224,2023/12 [](https://github.com/HosnLS/Hierarchical-Language-Agent),,Interaction,,,,,Collaboration,"Supervision, Delegation",,,,
ACL26-O-0334,ACL26-W-9373B7410120,7b3ba9deefe99172748582f6025d995ccc2a6f86,654,Taxonomy,Interaction,SOTOPIA: Interactive Evaluation for Social Intelligence in Language Agents,https://arxiv.org/abs/2310.11667,arxiv:2310.11667,2023/10,,Interaction,,,,,"Collaboration, Competition, Coopetition",Coordination,,,,
ACL26-O-0335,ACL26-W-70C548CF025A,7b3ba9deefe99172748582f6025d995ccc2a6f86,655,Taxonomy,Interaction,Drive As You Speak: Enabling Human-Like Interaction With Large Language Models in Autonomous Vehicles,https://arxiv.org/abs/2309.10228,arxiv:2309.10228,2023/09,,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0336,ACL26-W-BE797B75B0BD,7b3ba9deefe99172748582f6025d995ccc2a6f86,656,Taxonomy,Interaction,MINT: Evaluating LLMs in Multi-turn Interaction with Tools and Language Feedback,https://arxiv.org/pdf/2309.10691,arxiv:2309.10691,2023/09,,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0337,ACL26-W-8B4D5F621271,7b3ba9deefe99172748582f6025d995ccc2a6f86,657,Taxonomy,Interaction,MindAgent: Emergent Gaming Interaction,https://arxiv.org/abs/2309.09971,arxiv:2309.09971,2023/09 [](https://github.com/mindagent/mindagent),,Interaction,,,,,Collaboration,Coordination,,,,
ACL26-O-0338,ACL26-W-408C0D3B0684,7b3ba9deefe99172748582f6025d995ccc2a6f86,658,Taxonomy,Interaction,LLM-Based Human-Robot Collaboration Framework for Manipulation Tasks,https://arxiv.org/abs/2308.14972,arxiv:2308.14972,2023/08,,Interaction,,,,,Collaboration,"Supervision, Delegation",,,,
ACL26-O-0339,ACL26-W-411FA4F27687,7b3ba9deefe99172748582f6025d995ccc2a6f86,659,Taxonomy,Interaction,MetaGPT: Meta Programming for a Multi-Agent Collaborative Framework,https://arxiv.org/abs/2308.00352,arxiv:2308.00352,2023/08 [](https://github.com/geekan/MetaGPT),,Interaction,,,,,Collaboration,Coordination,,,,
ACL26-O-0340,ACL26-W-906C5B07BE8D,7b3ba9deefe99172748582f6025d995ccc2a6f86,660,Taxonomy,Interaction,Building Cooperative Embodied Agents Modularly with Large Language Models,https://arxiv.org/abs/2307.02485,arxiv:2307.02485,2023/07,,Interaction,,,,,Collaboration,Cooperation,,,,
ACL26-O-0341,ACL26-W-0437B1C929E7,7b3ba9deefe99172748582f6025d995ccc2a6f86,661,Taxonomy,Interaction,Embodied Task Planning with Large Language Models,https://arxiv.org/abs/2307.01848,arxiv:2307.01848,2023/07 [](https://github.com/Gary3410/TaPA),,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0342,ACL26-W-BF65B171074F,7b3ba9deefe99172748582f6025d995ccc2a6f86,662,Taxonomy,Interaction,Improved Trust in Human-Robot Collaboration With ChatGPT,https://ieeexplore.ieee.org/abstract/document/10141597,title:improved trust in human robot collaboration with chatgpt,2023/06,,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0343,ACL26-W-2303C771A632,7b3ba9deefe99172748582f6025d995ccc2a6f86,663,Taxonomy,Interaction,Investigating Agency of LLMs in Human-AI Collaboration Tasks,https://arxiv.org/abs/2305.12815,arxiv:2305.12815,2023/05,,Interaction,,,,,Collaboration,"Cooperation, Delegation",,,,
ACL26-O-0344,ACL26-W-F792DD4BA5E2,7b3ba9deefe99172748582f6025d995ccc2a6f86,664,Taxonomy,Interaction,Improving Grounded Language Understanding in a Collaborative Environment by Interacting with Agents through Help Feedback,https://arxiv.org/abs/2304.10750,arxiv:2304.10750,2023/04,,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0345,ACL26-W-142E22860F9B,7b3ba9deefe99172748582f6025d995ccc2a6f86,665,Taxonomy,Interaction,PaLM-E: An Embodied Multimodal Language Model,https://openreview.net/forum?id=VTpHpqM3Cf&utm_campaign=The%20Batch&utm_source=hs_email&utm_medium=email&utm_content=284568789&_hsenc=p2ANqtz-9lsSL4nXMrOGBQqGoqktY5Yno_r9-nTOARZinDcgihFNqcOFEQb_MVtHKdpgI2AC3N8SrNW5PxcD0uxl4WeKcPJgUOgw,openreview:vtphpqm3cf,2023/03,,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0346,ACL26-W-E55532615993,7b3ba9deefe99172748582f6025d995ccc2a6f86,666,Taxonomy,Interaction,AI Chains: Transparent and Controllable Human-AI Interaction by Chaining Large Language Model Prompts,https://dl.acm.org/doi/abs/10.1145/3491102.3517582,title:ai chains transparent and controllable human ai interaction by chaining large language model prompts,2021/10,,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0347,ACL26-W-5BA841BD1C2A,7b3ba9deefe99172748582f6025d995ccc2a6f86,678,Taxonomy,Orchestration,Just A Rather Very Intelligent Spoken Agent (JarvisBench),https://arxiv.org/abs/2607.16610,arxiv:2607.16610,2026/07,,Orchestration,,,,,,,Simultaneous,Asynchronous,,
ACL26-O-0348,ACL26-W-0683577E1E9C,7b3ba9deefe99172748582f6025d995ccc2a6f86,679,Taxonomy,Orchestration,LLM Agents for Deliberative Collaboration: A Study on Joint Decision Making Under Partial Observability,https://arxiv.org/abs/2607.06157,arxiv:2607.06157,2026/07 [](https://github.com/wcx21/deliberative-collaboration-agents),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0349,ACL26-W-6B3ADFD39E05,7b3ba9deefe99172748582f6025d995ccc2a6f86,680,Taxonomy,Orchestration,HAS-Bench: Evaluating LLM-Based Human-Agent Systems under Configurable Human Participation,https://arxiv.org/abs/2607.04329,arxiv:2607.04329,2026/07,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0350,ACL26-W-778E0EB83792,7b3ba9deefe99172748582f6025d995ccc2a6f86,681,Taxonomy,Orchestration,PerspectiveGap: A Benchmark for Multi-Agent Orchestration Prompting,https://arxiv.org/abs/2606.08878,arxiv:2606.08878,2026/06 [](https://github.com/WhymustIhaveaname/PerspectiveGap),,Orchestration,,,,,,,Simultaneous,Asynchronous,,
ACL26-O-0351,ACL26-W-F7B93EF4142D,7b3ba9deefe99172748582f6025d995ccc2a6f86,682,Taxonomy,Orchestration,Uncertainty Decomposition for Clarification Seeking in LLM Agents,https://arxiv.org/abs/2606.19559,arxiv:2606.19559,2026/06,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0352,ACL26-W-B62CCF74D983,7b3ba9deefe99172748582f6025d995ccc2a6f86,683,Taxonomy,Orchestration,Learning User Simulators with Turing Rewards,https://arxiv.org/abs/2606.19336,arxiv:2606.19336,2026/06,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0353,ACL26-W-3B894E22ADAF,7b3ba9deefe99172748582f6025d995ccc2a6f86,684,Taxonomy,Orchestration,Getting Better at Working With You: Compiling User Corrections into Runtime Enforcement for Coding Agents (TRACE),https://arxiv.org/abs/2606.13174,arxiv:2606.13174,2026/06 [](https://github.com/YujunZhou/tellonce),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0354,ACL26-W-589CAE49FEF9,7b3ba9deefe99172748582f6025d995ccc2a6f86,685,Taxonomy,Orchestration,Re-Centering Humans in LLM Personalization,https://arxiv.org/abs/2606.06614,arxiv:2606.06614,2026/06,,Orchestration,,,,,,,One-by-One,Asynchronous,,
ACL26-O-0355,ACL26-W-3474AE13BD1A,7b3ba9deefe99172748582f6025d995ccc2a6f86,686,Taxonomy,Orchestration,CollabBench: Benchmarking and Unleashing Collaborative Ability of LLMs with Diverse Players via Proactive Engagement,https://arxiv.org/abs/2606.05793,arxiv:2606.05793,2026/06,,Orchestration,,,,,,,Simultaneous,Synchronous,,
ACL26-O-0356,ACL26-W-3086638BE92A,7b3ba9deefe99172748582f6025d995ccc2a6f86,687,Taxonomy,Orchestration,"Human Oversight of Agentic Systems in Practice: Examining the Oversight Work, Challenges, and Heuristics of Developers Using Software Agents",https://arxiv.org/abs/2606.05391,arxiv:2606.05391,2026/06,,Orchestration,,,,,,,One-by-One,Asynchronous,,
ACL26-O-0357,ACL26-W-3717D5F201B9,7b3ba9deefe99172748582f6025d995ccc2a6f86,688,Taxonomy,Orchestration,Uncertainty-Aware Clarification in LLM Agents with Information Gain,https://arxiv.org/abs/2606.03135,arxiv:2606.03135,2026/06,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0358,ACL26-W-DF07DBD078A5,7b3ba9deefe99172748582f6025d995ccc2a6f86,689,Taxonomy,Orchestration,Not All Uncertainty Is Equal: How Uncertainty Granularity Shapes Human Verification in LLM-Assisted Decision Making,https://arxiv.org/abs/2605.28571,arxiv:2605.28571,2026/05,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0359,ACL26-W-4388C640E4B8,7b3ba9deefe99172748582f6025d995ccc2a6f86,690,Taxonomy,Orchestration,VitaBench 2.0: Evaluating Personalized and Proactive Agents in Long-Term User Interactions,https://arxiv.org/abs/2605.27141,arxiv:2605.27141,2026/05 [](https://github.com/meituan-longcat/VitaBench-2.0),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0360,ACL26-W-7D20B284A65F,7b3ba9deefe99172748582f6025d995ccc2a6f86,691,Taxonomy,Orchestration,Reinforcing Human Behavior Simulation via Verbal Feedback (DITTO & SOUL),https://arxiv.org/abs/2605.20506,arxiv:2605.20506,2026/05,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0361,ACL26-W-EBC77D62BDE3,7b3ba9deefe99172748582f6025d995ccc2a6f86,692,Taxonomy,Orchestration,ECHO: Explainable Co-editing with Human-in-the-loop Operations for Presentation Refinement,https://arxiv.org/abs/2606.09851,arxiv:2606.09851,2026/05,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0362,ACL26-W-F58001D0B0AA,7b3ba9deefe99172748582f6025d995ccc2a6f86,693,Taxonomy,Orchestration,AgentCollabBench: Diagnosing When Good Agents Make Bad Collaborators,https://arxiv.org/abs/2605.08647,arxiv:2605.08647,2026/05,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0363,ACL26-W-8AF9F5C774AA,7b3ba9deefe99172748582f6025d995ccc2a6f86,694,Taxonomy,Orchestration,SalesSim: Benchmarking and Aligning Multimodal Language Models as Retail User Simulators,https://arxiv.org/abs/2605.08334,arxiv:2605.08334,2026/05,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0364,ACL26-W-A9CBC0D4C5D5,7b3ba9deefe99172748582f6025d995ccc2a6f86,695,Taxonomy,Orchestration,A Decoupled Human-in-the-Loop System for Controlled Autonomy in Agentic Workflows,https://arxiv.org/abs/2604.23049,arxiv:2604.23049,2026/04,,Orchestration,,,,,,,One-by-One,Asynchronous,,
ACL26-O-0365,ACL26-W-4B3108A0E53F,7b3ba9deefe99172748582f6025d995ccc2a6f86,696,Taxonomy,Orchestration,CollabSkill: Evaluating Human-Agent Collaboration On Real-World Tasks,https://arxiv.org/abs/2606.09833,arxiv:2606.09833,2026/04,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0366,ACL26-W-589A20C57AE3,7b3ba9deefe99172748582f6025d995ccc2a6f86,697,Taxonomy,Orchestration,When Users Change Their Mind: Evaluating Interruptible Agents in Long-Horizon Web Navigation (InterruptBench),https://arxiv.org/abs/2604.00892,arxiv:2604.00892,2026/04 [](https://github.com/HenryPengZou/InterruptBench),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0367,ACL26-W-D9ACE8823B34,7b3ba9deefe99172748582f6025d995ccc2a6f86,698,Taxonomy,Orchestration,Ask or Assume? Uncertainty-Aware Clarification-Seeking in Coding Agents,https://arxiv.org/abs/2603.26233,arxiv:2603.26233,2026/03,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0368,ACL26-W-36588A821BE5,7b3ba9deefe99172748582f6025d995ccc2a6f86,699,Taxonomy,Orchestration,User Preference Modeling for Conversational LLM Agents: Weak Rewards from Retrieval-Augmented Interaction (VARS),https://arxiv.org/abs/2603.20939,arxiv:2603.20939,2026/03 [](https://github.com/YurenHao0426/VARS),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0369,ACL26-W-CE8841F63DE7,7b3ba9deefe99172748582f6025d995ccc2a6f86,700,Taxonomy,Orchestration,"LiveClawBench: Benchmarking LLM Agents on Complex, Real-World Assistant Tasks",https://arxiv.org/abs/2604.13072,arxiv:2604.13072,2026/03 [](https://github.com/Mosi-AI/LiveClawBench),,Orchestration,,,,,,,One-by-One,Asynchronous,,
ACL26-O-0370,ACL26-W-B60BD98A4CFF,7b3ba9deefe99172748582f6025d995ccc2a6f86,701,Taxonomy,Orchestration,AgentDS: Benchmarking the Future of Human-AI Collaboration in Domain-Specific Data Science,https://arxiv.org/abs/2603.19005,arxiv:2603.19005,2026/03,,Orchestration,,,,,,,One-by-One,Asynchronous,,
ACL26-O-0371,ACL26-W-293F1643C176,7b3ba9deefe99172748582f6025d995ccc2a6f86,702,Taxonomy,Orchestration,ViviDoc: Generating Interactive Documents through Human-Agent Collaboration,https://arxiv.org/abs/2603.01912,arxiv:2603.01912,2026/03 [](https://github.com/MisterBrookT/vividoc),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0372,ACL26-W-7CBA3E6AFA56,7b3ba9deefe99172748582f6025d995ccc2a6f86,703,Taxonomy,Orchestration,InfoPO: Information-Driven Policy Optimization for User-Centric Agents,https://arxiv.org/abs/2603.00656,arxiv:2603.00656,2026/02 [](https://github.com/kfq20/InfoPO),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0373,ACL26-W-F60977424D7F,7b3ba9deefe99172748582f6025d995ccc2a6f86,704,Taxonomy,Orchestration,Modeling Distinct Human Interaction in Web Agents (CowCorpus),https://arxiv.org/abs/2602.17588,arxiv:2602.17588,2026/02,,Orchestration,,,,,,,Simultaneous,Synchronous,,
ACL26-O-0374,ACL26-W-B5A204F4467D,7b3ba9deefe99172748582f6025d995ccc2a6f86,705,Taxonomy,Orchestration,Overseeing Agents Without Constant Oversight: Challenges and Opportunities,https://arxiv.org/abs/2602.16844,arxiv:2602.16844,2026/02,,Orchestration,,,,,,,One-by-One,Asynchronous,,
ACL26-O-0375,ACL26-W-663CA9009136,7b3ba9deefe99172748582f6025d995ccc2a6f86,706,Taxonomy,Orchestration,Learning Personalized Agents from Human Feedback,https://arxiv.org/abs/2602.16173,arxiv:2602.16173,2026/02 [](https://github.com/facebookresearch/PAHF),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0376,ACL26-W-BB5531AED203,7b3ba9deefe99172748582f6025d995ccc2a6f86,707,Taxonomy,Orchestration,Value of Information: A Framework for Human-Agent Communication,https://arxiv.org/abs/2601.06407,arxiv:2601.06407,2026/01,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0377,ACL26-W-E540ED94D93D,7b3ba9deefe99172748582f6025d995ccc2a6f86,708,Taxonomy,Orchestration,Progressive Ideation using an Agentic AI Framework for Human-AI Co-Creation (MIDAS),https://arxiv.org/abs/2601.00475,arxiv:2601.00475,2026/01,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0378,ACL26-W-5EBE25240591,7b3ba9deefe99172748582f6025d995ccc2a6f86,709,Taxonomy,Orchestration,From Correctness to Collaboration: Toward a Human-Centered Framework for Evaluating AI Agent Behavior in Software Engineering,https://arxiv.org/abs/2512.23844,arxiv:2512.23844,2025/12,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0379,ACL26-W-E4BE92A91819,7b3ba9deefe99172748582f6025d995ccc2a6f86,710,Taxonomy,Orchestration,CentaurEval: Benchmarking Human-in-the-Loop Value in Agentic Coding,https://arxiv.org/abs/2512.04111,arxiv:2512.04111,2025/11,,Orchestration,,,,,,,Simultaneous,Synchronous,,
ACL26-O-0380,ACL26-W-D8C816D1E0C7,7b3ba9deefe99172748582f6025d995ccc2a6f86,711,Taxonomy,Orchestration,Training Proactive and Personalized LLM Agents,https://arxiv.org/abs/2511.02208,arxiv:2511.02208,2025/11 [](https://github.com/sunnweiwei/PPP-Agent),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0381,ACL26-W-6B375620F05B,7b3ba9deefe99172748582f6025d995ccc2a6f86,712,Taxonomy,Orchestration,Training LLM Agents to Empower Humans,https://arxiv.org/abs/2510.13709,arxiv:2510.13709,2025/10 [](https://github.com/festusev/codegen_empowerment),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0382,ACL26-W-F29E6413F26C,7b3ba9deefe99172748582f6025d995ccc2a6f86,713,Taxonomy,Orchestration,How can we assess human-agent interactions? Case studies in software agent design,https://arxiv.org/abs/2510.09801v2,arxiv:2510.09801,2025/10,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0383,ACL26-W-F1BC34347FF2,7b3ba9deefe99172748582f6025d995ccc2a6f86,714,Taxonomy,Orchestration,RECODE-H: A Benchmark for Research Code Development with Interactive Human Feedback,https://arxiv.org/abs/2510.06186,arxiv:2510.06186,2025/10 [](https://github.com/ChunyuMiao98/RECODE-H),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0384,ACL26-W-C7370A263994,7b3ba9deefe99172748582f6025d995ccc2a6f86,715,Taxonomy,Orchestration,UserRL: Training Proactive User-Centric Agent via Reinforcement Learning,https://arxiv.org/abs/2509.19736,arxiv:2509.19736,2025/09 [](https://github.com/SalesforceAIResearch/UserRL),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0385,ACL26-W-131C63C14258,7b3ba9deefe99172748582f6025d995ccc2a6f86,716,Taxonomy,Orchestration,MUA-RL: Multi-turn User-interacting Agent Reinforcement Learning for agentic tool use,https://arxiv.org/abs/2508.18669,arxiv:2508.18669,2025/08 [](https://github.com/zzwkk/MUA-RL),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0386,ACL26-W-721A73E61171,7b3ba9deefe99172748582f6025d995ccc2a6f86,717,Taxonomy,Orchestration,Magentic-UI: Towards Human-in-the-loop Agentic Systems,https://www.arxiv.org/abs/2507.22358,arxiv:2507.22358,2025/07 [](https://github.com/microsoft/magentic-ui),,Orchestration,,,,,,,Simultaneous,Synchronous,,
ACL26-O-0387,ACL26-W-A74FB31E13AF,7b3ba9deefe99172748582f6025d995ccc2a6f86,718,Taxonomy,Orchestration,UserBench: An Interactive Gym Environment for User-Centric Agents,https://arxiv.org/abs/2507.22034,arxiv:2507.22034,2025/07 [](https://github.com/SalesforceAIResearch/UserBench),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0388,ACL26-W-28AB5703E4A4,7b3ba9deefe99172748582f6025d995ccc2a6f86,719,Taxonomy,Orchestration,Enabling Self-Improving Agents to Learn at Test Time With Human-In-The-Loop Guidance,https://www.arxiv.org/abs/2507.17131,arxiv:2507.17131,2025/07 [](https://github.com/yf-he/aria),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0389,ACL26-W-060DCE500842,7b3ba9deefe99172748582f6025d995ccc2a6f86,720,Taxonomy,Orchestration,τ2-Bench: Evaluating Conversational Agents in a Dual-Control Environment,https://arxiv.org/abs/2506.07982,arxiv:2506.07982,2025/06 [](https://github.com/sierra-research/tau2-bench),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0390,ACL26-W-298AE29DE73E,7b3ba9deefe99172748582f6025d995ccc2a6f86,721,Taxonomy,Orchestration,Learning to Clarify: Multi-turn Conversations with Action-Based Contrastive Self-Training,https://arxiv.org/abs/2406.00222,arxiv:2406.00222,2025/05,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0391,ACL26-W-9C1E5C5352DF,7b3ba9deefe99172748582f6025d995ccc2a6f86,722,Taxonomy,Orchestration,Prototypical Human-AI Collaboration Behaviors from LLM-Assisted Writing in the Wild,https://arxiv.org/abs/2505.16023,arxiv:2505.16023,2025/05 [](https://github.com/microsoft/prototypical-hai-collaborations),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0392,ACL26-W-C970EBF2C407,7b3ba9deefe99172748582f6025d995ccc2a6f86,723,Taxonomy,Orchestration,XtraGPT: LLMs for Human-AI Collaboration on Controllable Academic Paper Revision,https://arxiv.org/abs/2505.11336,arxiv:2505.11336,2025/05 [](https://github.com/NuoJohnChen/XtraGPT),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0393,ACL26-W-DB6A36EBE966,7b3ba9deefe99172748582f6025d995ccc2a6f86,724,Taxonomy,Orchestration,MineWorld: A Real-Time and Open-Source Interactive World Model on Minecraft,https://arxiv.org/abs/2504.08388,arxiv:2504.08388,2025/04 [](https://github.com/microsoft/MineWorld),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0394,ACL26-W-D41B8F50CF09,7b3ba9deefe99172748582f6025d995ccc2a6f86,725,Taxonomy,Orchestration,Experimental Exploration: Investigating Cooperative Interaction Behavior Between Humans and Large Language Model Agents,https://arxiv.org/abs/2503.07320,arxiv:2503.07320,2025/03,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0395,ACL26-W-8EDE1E377D5D,7b3ba9deefe99172748582f6025d995ccc2a6f86,726,Taxonomy,Orchestration,FinArena: A Human-Agent Collaboration Framework for Financial Market Analysis and Forecasting,https://arxiv.org/abs/2503.02692,arxiv:2503.02692,2025/03,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0396,ACL26-W-EC4A2ED9764C,7b3ba9deefe99172748582f6025d995ccc2a6f86,727,Taxonomy,Orchestration,SWEET-RL: Training Multi-Turn LLM Agents on Collaborative Reasoning Tasks,https://arxiv.org/abs/2503.15478,arxiv:2503.15478,2025/03 [](https://github.com/facebookresearch/sweet_rl),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0397,ACL26-W-3BFB45451A36,7b3ba9deefe99172748582f6025d995ccc2a6f86,728,Taxonomy,Orchestration,ConvCodeWorld: Benchmarking Conversational Code Generation in Reproducible Feedback Environments,https://arxiv.org/abs/2502.19852,arxiv:2502.19852,2025/02 [](https://github.com/stovecat/convcodeworld),,Orchestration,,,,,,,One-by-One,Asynchronous,,
ACL26-O-0398,ACL26-W-5EC9FA89DEB5,7b3ba9deefe99172748582f6025d995ccc2a6f86,729,Taxonomy,Orchestration,Leveraging Dual Process Theory in Language Agent Framework for Real-time Simultaneous Human-AI Collaboration,https://arxiv.org/abs/2502.11882,arxiv:2502.11882,2025/02 [](https://github.com/sjtu-marl/DPT-Agent),,Orchestration,,,,,,,Simultaneous,Asynchronous,,
ACL26-O-0399,ACL26-W-423C8B00B679,7b3ba9deefe99172748582f6025d995ccc2a6f86,730,Taxonomy,Orchestration,CowPilot: A Framework for Autonomous and Human-Agent Collaborative Web Navigation,https://arxiv.org/abs/2501.16609,arxiv:2501.16609,2025/01,,Orchestration,,,,,,,One-by-One,Synchronous,,
